,full_text,username,Kategori,created_at,tweet_english
2216,ommypato7 dextratime liblidotcom mu u nya muhaimin,BMmolven,Cawapres,Mon Dec 25 10:46:28 +0000 2023,ommypato7 dextratime liblidotcom your u muhaimin
2217,ahrihamzah komposisi ideal presiden prabowo wapres gibran menko ekuin ganjar menko polhukam mahfud menko kesra anies menko marinves muhaimin mensesneg prainginno a menkeu sri m men pupr basuki hm menlu retno m mendagri azwar a,nalar_logis,Cawapres,Tue Dec 26 15:36:20 +0000 2023,Ahrihamzah Composition of the Ideal President of Prabowo Vice President Gibran Menko Ekuin Ganko Coordinating Minister for Politics and Security Mahfud Coordinating Minister Anies Coordinating Minister Marinves Muhaimin Menesesneg Praininno A Minister of Finance Sri M Minister of Public Minister PuPr Basuki HM Retno M. Minister of Home Affairs Azwar A
2218,iputan6dotcom anies baswedan gus muhaimin memiliki kemampuan luar biasa merangkul pemikiran beragam debat,Aliyahiyah50701,Cawapres,Tue Dec 26 15:35:28 +0000 2023,Iputan6Dotcom Anies Baswedan Gus Muhaimin has extraordinary abilities to embrace various thoughts
2219,prabowo gibran menempati urutan teratas unggul jauh anies baswedan muhaimin iskandar ganjar pranowo mahfud md pesaing di pilpres 2024 gibran oke banget,siah538,Cawapres,Mon Dec 25 10:42:19 +0000 2023,Prabowo Gibran ranks the top of the excellent superior Anies Baswedan Muhaimin Iskandar Ganjar Pranowo Mahfud MD Pesaing in the 2024 Gibran Presidential Election is very okay
2220,bukan setakat orang hidup orang mati puak zionis ni zalim,_muhaimin26,Cawapres,Tue Dec 26 15:35:26 +0000 2023,not as far as people lived people dead Zionist Zionist
2221,mantan rais syuriah pbnu kh subhan makmun nyatakan dukung anies muhaimin pilpres 2024,posaktualcom,Cawapres,Mon Dec 25 10:41:51 +0000 2023,Former Rais Syuriah PBNU KH Subhan Makmun declares the support of Anies Muhaimin Pilpres 2024
2222,nnindonesia debat anies baswedan gus muhaimin persembahan seni tidak memikat juga memberi inspirasi,Aliyahiyah50701,Cawapres,Tue Dec 26 15:34:43 +0000 2023,"NNIndonesia Debate Anies Baswedan Gus Muhaimin, Art offerings are not attractive to inspiration."
2223,inshaalloh semua amin anies muhaimin waktunya,sumadiseloguno,Cawapres,Mon Dec 25 10:38:40 +0000 2023,Inshaalloh All Amin Anies Muhaimin Time
2224,iputan6dotcom gus muhaimin anies baswedan maestro merangkai kata kata menyampaikan ide ide bermakna,2233Kholis58398,Cawapres,Tue Dec 26 15:33:27 +0000 2023,iputan6dotcom Gus Muhaimin Anies Baswedan Maestro Arranging Words Delivering Ideas Ideas
2225,ndre rosiade bismillah amin anies muhaimin presiden wakil presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Mon Dec 25 10:37:53 +0000 2023,Andre Rosiade Bismillah Amin Anies Muhaimin President Vice President of the Republic of Indonesia 2024 2029 Aamiin
2226,sal priadi kalo jadi buzzer lagunya jadi muhaimin paling serius diseluruh dunia,haveseneng,Cawapres,Mon Dec 25 10:36:35 +0000 2023,"Sal Priadi, if you become a buzzer, the song is the most serious Muhaimin"
2227,nnindonesia kehangatan kearifan anies baswedan gus muhaimin terpancar setiap kalimat mereka sampaikan,2233Kholis58398,Cawapres,Tue Dec 26 15:32:00 +0000 2023,NNIndonesia The warmth of the wisdom of Anies Baswedan Gus Muhaimin radiates every sentence they convey
2228,akiminow gus muhaimin sosok kepemimpinannya sangat melekat kuat,nknnaayu89077,Cawapres,Mon Dec 25 10:36:26 +0000 2023,"Akiminow Gus Muhaimin, his leadership figure is very strong"
2229,kalau anis muhaimin survey nya palin bawah pendukungnya biasa biasa tuh kalian jagoan kalian survey nya tinggi kalian kayak orang kebakaran jenggot,AlfaDeltaRomeo3,Cawapres,Tue Dec 26 15:31:16 +0000 2023,"If Anies Muhaimin survey the bottom of the supporter is usually ordinary, you are a hero, your survey is a high survey like a beard fire person"
2230,eloraco insya allah nu insya alllqh semua y memilih amin k tiga calon semua y baik ada lebih baik k tiga calon tersebut itu anies muhaimin coba warga nu renungkan jelajahi rekam jejak bertiga,mawardi21642,Cawapres,Mon Dec 25 10:27:10 +0000 2023,"Eloco, God willing, Insya Alllqh all y chooses Amin K three candidates all of all are better there are three candidates, Anies Muhaimin, try NU citizens to contemplate the three track records"
2231,iputan6dotcom keterbukaan anies baswedan gus muhaimin berkomunikasi menciptakan iklim dialog sehat,1122Zuriah99350,Cawapres,Tue Dec 26 15:30:37 +0000 2023,iputan6dotcom Anies Baswedan Openness Gus Muhaimin communicated to create a healthy dialogue climate
2232,kereeen jika amin anies muhaimin terpilih menjadi ri 1 ri 2 bukan 1 kota baru ikn kita saksikan rasakan 40 kota dimajukan baru namanya pemerataan pembangunan,JarnasABWBpn,Cawapres,Mon Dec 25 10:26:04 +0000 2023,"kereeen if Amin Anies Muhaimin was chosen to be RI 1 RI 2, not 1 new city, we witnessed the 40 cities."
2233,urissa sainginsir damvelcro dedhani9 king adit kalsehat2024 haidar 2000 ang toniee ohceukenohhh idngemil hoymarkochoy yaa allah tuhan kuasa kuasakan lah negeri kepada anies muhaimin memimpin mendapat ridhomu aamiin,FiNfie777,Cawapres,Tue Dec 26 15:30:11 +0000 2023,Urissa saininsir damvelcro dedhani9 king adit kallsehat2024 haidar 2000 ang toniee ohceukenohhhhhhhhhhhhhhhhhhhhhhhho hoymarkochoy yaa God Power of power of State of the country to Anies Muhaimin leads to get Ridhomu Aamiin
2234,nnindonesia gus muhaimin anies baswedan ahli debat tidak berbicara juga mendefinisikan arah perubahan,1122Zuriah99350,Cawapres,Tue Dec 26 15:29:47 +0000 2023,NNIndonesia Gus Muhaimin Anies Baswedan Debate experts do not speak also define the direction of change
2235,ahrihamzah pilihan paling rasional utk indonesia sdg baik baik adalah pasangan amin 01 tetaplah pilih melalui jalan2 konstitusional deinginkratis 14 februari coblos no 01 anies muhaimin sy sampaikan jelas clear,Ascan155885,Cawapres,Mon Dec 25 10:25:38 +0000 2023,ahrihamzah the most rational choice for Indonesia is good good is the Amin 01 pair still select through constitutional paths Deepinkratis 14 February voting no 01 anies muhaimin sy said clearly clear
2236,mantan rais syuriah pbnu kh subhan makmun nyatakan dukung anies muhaimin pilpres 2024,geloraco,Cawapres,Mon Dec 25 10:22:11 +0000 2023,Former Rais Syuriah PBNU KH Subhan Makmun declares the support of Anies Muhaimin Pilpres 2024
2237,vonenews gus muhaimin bijaksana bangettt jdi pemimpin,AinniWawa67936,Cawapres,Tue Dec 26 15:28:31 +0000 2023,Vonews Gus Muhaimin is very wise to be a leader
2238,vonenews gus muhaimin hatinya sangat suci,IndraSaput24973,Cawapres,Tue Dec 26 15:24:46 +0000 2023,Vonews Gus Muhaimin his heart is very sacred
2239,calon presiden capres noinginr urut 1 anies baswedan mengaku dirinya pasangannya calon wakil presiden cawapres muhaimin iskandar selalu ter,inilahdotcom,Cawapres,Mon Dec 25 10:19:03 +0000 2023,Presidential Candidate Candidate Noiningr Sort 1 Anies Baswedan admitted that he was his pair of vice presidential candidates Muhaimin Iskandar
2240,akiminow gus muhaimin sosok kepemimpinannya sangat melekat bagaikan lem alteko sangat kuat,Mas___F,Cawapres,Mon Dec 25 10:16:15 +0000 2023,"Cakiminow Gus Muhaimin, his leadership figure is very attached like Alteco glue is very strong"
2241,ialubis terimakasih sehati sebuah tekad jujur ikhlas pilih namanya anies baswedan muhaimin iskandar,IbrahimMuk33492,Cawapres,Tue Dec 26 15:16:43 +0000 2023,IALUBIS Thank you Sehati a Honest Determination Sincere Choosing Anies Baswedan Muhaimin Iskandar
2242,ivacoid kira2 orang aceh percaya gak bismillah amin anies muhaimin presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Tue Dec 26 15:16:18 +0000 2023,"ivacoid, the Acehnese believe no bismillah amin anies muhaimin president of ri 2024 2029 aamiin"
2243,polling anak bola 1 anies muhaimin amin 2 prabowo gibram pg 3 ganjar mahfud gm,AnandaAnugerah7,Cawapres,Mon Dec 25 10:14:20 +0000 2023,football child poll 1 Anies Muhaimin Amin 2 Prabowo Gibram PG 3 Ganjar Mahfud GM
2244,izlamic kowboy2 yakin akhirnya mengerucut semua ummat islam memilih anies muhaimin tanggal 14 februari 2024,Bambang46894096,Cawapres,Mon Dec 25 10:07:18 +0000 2023,"Islamic Ekowboy2 believes that finally pursed all Muslims chose Anies Muhaimin on February 14, 2024"
2245,angediii segitunya uang subhanallah padahal enak nyebut pak prabowo pak anies pak muhaimin pak ganjar pak mahfud jejak digital jadi saksi kelak,trinugroho162,Cawapres,Tue Dec 26 15:16:02 +0000 2023,Angediii is as much as Subhanallah's money even though it is nice to call Pak Prabowo Mr. Anies Pak Muhaimin Mr. Ganjar Pak MAHFUD Digital Traces Become a Witness later
2246,satu keluarga nyoblos capres sama survei litbang kompas menunjukkan rata rata satu keluarga memilih capres sama pilpres pasangan ganjar mahfud memiliki kelompok pemilih loyal sekeluarga tertinggi diikuti anies muhaimin prabowo gibran,Kriuuukid,Cawapres,Mon Dec 25 10:06:43 +0000 2023,One family voted for a presidential candidate and the Kompas Research and Development Survey showed that the average family chose the presidential and presidential candidate pair Ganjar Mahfud had the highest loyal voter group followed by Anies Muhaimin Prabowo Gibran
2247,smailfahmi yuk jangan ragu merambah medsos tiktok gaungkan amin anies muhaimin presiden,Bukanfansidoi,Cawapres,Tue Dec 26 15:13:32 +0000 2023,"Let's Smailfahmi, don't hesitate to penetrate the Tiktok social media, I will take the Amin Anies Muhaimin President"
2248,arahichsan ibran tweet ngerasa pintar percaya dirinya salut sama gibran segala kepintarannya membuat muhaimin merasa bodoh,JHSinurat,Cawapres,Mon Dec 25 10:05:55 +0000 2023,Arahichsan Ibran Tweet feels good at confidently salutes Gibran all his intelligence makes Muhaimin feel stupid
2249,fdshbrna singinga shat sllu,muhdmuhaiminil1,Cawapres,Tue Dec 26 15:12:08 +0000 2023,FDSH RNA SINGING HEALTHY
2250,ahrihamzah amin artinya dipercaya kira2 rakyat percaya fahri apa amin bismillah amin anies muhaimin presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Tue Dec 26 15:11:53 +0000 2023,Ahrihamzah Amin means that it is believed that the people believe that Fahri is Amin Bismillah Amin Anies Muhaimin President of the Republic of Indonesia 2024 2029 Aamiin
2251,enkinginnica adlizon sorry yeh sorry yeh sekeluarga pasti memilih pasangan amin pilpres anies baswedan presiden muhaimin iskandar wapres rakyat makmur sejahtera indonesia jaya,hendrsunndr,Cawapres,Mon Dec 25 10:03:10 +0000 2023,Enkinginnica Dalizon Sorry Ye Ye Ye The family must have chosen the Amin pair of Anies Presidential Election Baswedan President Muhaimin Iskandar Wish of the People's Makmur Sejahtera Indonesia Jaya
2252,ingat tanggal 14 februari 2024 pilih anies baswedan abdul muhaimin iskandar,AnakBangsa25,Cawapres,Tue Dec 26 15:11:37 +0000 2023,"Remember February 14, 2024 Select Anies Baswedan Abdul Muhaimin Iskandar"
2253,kiai santri jatim bertekad menangkan anies muhaimin pilpres 2024,Jurnas_net,Cawapres,Mon Dec 25 10:01:41 +0000 2023,Kiai Santri East Java is determined to win Anies Muhaimin Pilpres 2024
2254,ahrihamzah bismillah amin anies muhaimin presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Tue Dec 26 15:07:05 +0000 2023,Ahrihamzah Bismillah Amin Anies Muhaimin President of the Republic of Indonesia 2024 2029 Aamiin
2255,ucapkan selamat natal tahun baru 2024 harapan muhaimin gibran ganjar,KompasTV,Cawapres,Mon Dec 25 09:57:37 +0000 2023,Say Merry Christmas New Year 2024 Harapan Muhaimin Gibran Ganjar
2256,sumpit ganjar mahfud prabowo gibran anies muhaimin siapa capres cawapres dukungan anas urbaningrum tribun timur merah,sumpitmerah,Cawapres,Mon Dec 25 09:57:05 +0000 2023,Chopsticks Ganjar Mahfud Prabowo Gibran Anies Muhaimin Who is the Presidential Candidate for Support Anas Urbaningrum Tribun Timur Merah
2257,empodotco seinginga prabowo sukses jadi presiden ri survey aamiin bismillah amin anies muhaimin presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Tue Dec 26 15:02:56 +0000 2023,Empodotco Seinginga Prabowo Successfully Becomes President of the Republic of Indonesia Survey Aamiin Bismillah Amin Anies Muhaimin President of the Republic of Indonesia 2024 2029 Aamiin
2258,pak anies baswedan pak muhaimin iskandar memberikan semangat baru nkri masa depan perubahah dikampanyekan sangat mengena hati masyarakat,pikiranlugu,Cawapres,Tue Dec 26 15:01:25 +0000 2023,Pak Anies Baswedan Pak Muhaimin Iskandar gave a new spirit of the Republic of Indonesia.
2259,dy asmara1701 seyogyanya sesama kader nu mendukung penuh muhaimin seinginga izin allah swt berkat rasulullah saw anies muhaimin menang 1 putaran amin menang nkri berjaya aamiin yaa rabbal aalamiin yakin semua ummat islam bersatu memilih anies muhaimin,Bambang46894096,Cawapres,Mon Dec 25 09:54:54 +0000 2023,Dy Asmara1701 should fellow NU cadres fully support Muhaimin as permission from Allah SWT thanks to the Messenger of Allah Anies Muhaimin Winning 1 Round of Amin Winning the Republic of Indonesia Aamiin Ya Rabbal Aalamain believes all Muslims are united to choose Anies Muhaimin
2260,survei prabowo gibran unggul seluruh wilayah jateng diy anies muhaimin kalah dki,MSNindonesia,Cawapres,Tue Dec 26 15:00:34 +0000 2023,Prabowo Gibran Survey Superior to Central Java DIY Anies Muhaimin Lose DKI
2261,empodotco cak imin mantap malah debat saya jadi kagum sama muhaimin iskandar cerdas beliau rendah hati gak sombong gak sok pinter bahasa keluar mudah dimengerti terbaik buat cak imin,hendrsunndr,Cawapres,Mon Dec 25 09:53:25 +0000 2023,"Empodotco Cak Imin is great, instead my debate is amazed by Muhaimin Iskandar smart he is humble not arrogant, not pretentious to be smart."
2262,empodotco gus muhaimin imut,lini_tiara,Cawapres,Tue Dec 26 14:59:32 +0000 2023,Empodotco Gus Muhaimin Cute
2263,pendukung 01 konon bangga dgn diri sendiri bebas mengkritisi pak anies pak muhaimin sungkan,fordslator,Cawapres,Mon Dec 25 09:49:13 +0000 2023,Supporters 01 are said to be proud of themselves free
2264,calon wakil presiden noinginr urut 1 muhaimin iskandar mengungkapkan alasannya dulu mendukung pembangunan ibu kota nusantara ikn,tempodotco,Cawapres,Mon Dec 25 09:47:01 +0000 2023,Candidate Vice President Noiningr Sort 1 Muhaimin Iskandar revealed the reason for the first to support the construction of the Capital City of the Archipelago IKN
2265,eddgus ohmahfudmd ibran tweet akiminow pertanyaan mahfud muhaimin dijawab dgn benar gibran,aharis645,Cawapres,Tue Dec 26 14:59:28 +0000 2023,Teddgus @mohmahfudmd Gibran Tweet Akiminow Mahfud Muhaimin's question was answered correctly Gibran
2266,inunnajib ngeliat gus muhaimin bicara tidak tahu terlihat kejujuran gus muhaimin keren berani jawab itu,Rahmanhaikal3,Cawapres,Tue Dec 26 14:58:27 +0000 2023,Inunnajib saw Gus Muhaimin speaking not knowing the honesty of Gus Muhaimin was cool to answer that
2267,anies menyebut apa disampaikan pasangannya muhaimin iskandar cak imin memiliki dasar menegaskan mengembangkan 40 kota tak sama membangun ikn,interaksi_id,Cawapres,Mon Dec 25 09:41:00 +0000 2023,Anies mentioned what his partner was conveyed by Muhaimin Iskandar Cak Imin had a basis for developing 40 not the same cities to build IKN
2268,iputan6dotcom masukin poling min gw ikut poling suara anies muhaimin,Botolkecap57,Cawapres,Mon Dec 25 09:39:50 +0000 2023,Liputan6Dotcom Entering Mingw Polling Joining Anies Muhaimin's Poly
2269,ompascom udah biasa bismillah amin anies muhaimin presiden ri 2024 2029 aamiin,ado_ono,Cawapres,Tue Dec 26 14:56:55 +0000 2023,Ompascom is used to Bismillah Amin Anies Muhaimin President of the Republic of Indonesia 2024 2029 Aamiin
2270,pkindonesia akiminow mp officials akimindotid pp pkb oiceofpkb ainul munas illy4riez ahabat arzeti gus muhaimin luar biasa amin 2024,AriElang030308,Cawapres,Mon Dec 25 09:38:14 +0000 2023,PKIndonesia Akiminow MP Officials Akimindotid PP PKB OiceOFPKB AINUL MUNAS ILLY4RIZ AHATATAN ARZETI GUS Muhaimin Extraordinary Amin 2024
2271,vonenews debat cawapres kemarin bikin gregetan terutama pas bahas ikn jadi kepikiran calon wakil presiden muhaimin gibran mahfud mana paling pas,susucoklatku2,Cawapres,Tue Dec 26 14:55:28 +0000 2023,"TVOneNews The vice presidential debate yesterday made a great fabric, especially when discussing the IKN so the thought of the vice presidential candidate Muhaimin Gibran Mahafud which was the most appropriate"
2272,tagas dukungan ulama kyai jawa barat utk paslon no 01 anies baswedan muhaimin iskandar,never_alonely,Cawapres,Tue Dec 26 14:54:47 +0000 2023,Task Support Ulama Kyai West Java for Paslon No. 01 Anies Baswedan Muhaimin Iskandar
2273,muhaimin iskandar cak imin dianggap aneh gibran rakabuming soal ide membangun 40 kota baru setara jakarta anies baswedan lantang membela anies baswedan meluruskan maksud cak imin juga cawapresnya tidak disalahartikan kubu prabowo gibran,interaksi_id,Cawapres,Mon Dec 25 09:35:53 +0000 2023,Muhaimin Iskandar Cak Imin is considered strange Gibran Rakabuming about the idea of building 40 new cities equivalent to Jakarta Anies Baswedan loudly defending Anies Baswedan straightening the intention of Cak Imin and his vice presidential candidate is not misinterpreted by Prabowo Gibran's camp
2274,anies wan angin ganjar den wadas kalo prabowo apa muhaimin cak duren gibran samsul belimbing sayur anak haram konstitusi mahfud md rm sederhana,doblang_08,Cawapres,Mon Dec 25 09:35:51 +0000 2023,Anies Wan Angin Ganjar Den Wadas If Prabowo Is Muhaimin Cak Duren Gibran Samsul Belimbing Vegetable Children's Haram Constitution Mahfud MD RM Simple RM
